Death Trash Language File		
#2:	Broken.	Сломан.
------------------------------------------		
SEQUENCE CommentDoorLocked		
#2:	Locked.	Закрыто.
------------------------------------------		
SEQUENCE CommentDoorLockedDoorItself		
#4:	This door looks half-broken.	Эта дверь выглядит наполовину сломанной.
------------------------------------------		
SEQUENCE CommentDoorLockedTutorialMeleeFirst		
#2:	This looks useful.	Это кажется полезным.
------------------------------------------		
SEQUENCE CommentDoorUnlock		
#3:	I opened it.	Открыл.
#2:	The key fits.	Ключ подходит.
------------------------------------------		
SEQUENCE CommentEugh		
#2:	Eugh.	Эх.
------------------------------------------		
SEQUENCE CommentFeelingSickCannotEatMore		
#7:	I feel sick.	Меня тошнит.
#5:	I cannot eat any of this.	Я не могу есть ничего из этого.
#4:	I feel too sick to eat this.	Я чувствую себя слишком плохо, чтобы есть это.
------------------------------------------		
SEQUENCE CommentGettingPushed		
#6:	Hey! Watch your shit.	Привет! Смотри куда идешь.
#7:	Hey! Idiot.	Привет! Идиот.
#5:	Hey! Don't push me.	Привет! Не толкай меня.
#4:	Hey! Stop that.	Привет! Прекрати это.
------------------------------------------		
SEQUENCE CommentGettingPushedTooMuch		
#6:	That was the last time you pushed me.	Это был последний раз, когда ты меня толкал.
#5:	Woah! Enough is enough.	Вау! Хватит значит хватит.
#4:	Alright. That's enough.	Хорошо. Достаточно.
------------------------------------------		
SEQUENCE CommentGrunt		
#5:	*moan*	*стон*
#4:	Phew.	Уф.
#3:	*grunt*	* хрюканье *
------------------------------------------		
SEQUENCE CommentGuardPlayerWeapon		
#7:	You look like shit.	Ты выглядишь дерьмово.
#4:	Try some shit and you'll be dead first.	Попробуй немного дерьма, и ты умрешь первым.
#8:	Wanna try your luck, punk?	Хочешь испытать удачу, панк?
#3:	Move along!	Двигайся!
#6:	Go away.	Уходите.
#13:	Please behave.	Пожалуйста, веди себя хорошо.
#12:	Keep being peaceful!	Сохраняйте спокойствие!
#11:	Move along!	Двигайся!
------------------------------------------		
SEQUENCE CommentOnCyberwombMachineTutorialHub		
#2:	What is this machine? Looks broken.	Что это за машина? Выглядит сломанной.
------------------------------------------		
SEQUENCE CommentOnGettingPulled		
#6:	What the fuck?	Что за хрень?
#7:	Ohh. That felt hot.	Ох. Было жарко.
#5:	Watch out!	Осторожно!
#9:	Oh my, that got my body shaking. Nice.	Ой, это заставило мое тело дрожать. Отлично.
#10:	Oha. Was that you?	Ога. Это был ты?
#8:	Oh. Hello there.	Ой. Привет.
#4:	Hey!	Привет!
#11:	Ohhh. Do you need some company?	Оххх. Вам нужна компания?
#3:	Hey. What was that?	Привет. Что это было?
------------------------------------------		
SEQUENCE CommentPhilosopherCyberwomb		
#2:	Dead. Like in real life.	Мертвый. Как в реальной жизни.
------------------------------------------		
SEQUENCE CommentThief		
#6:	Woah! I saw that, you thief.	Ага! Я всё видел, вор.
#7:	Hey! You thief!	Ах ты воришка!
#10:	Thief!	Вор!
#4:	Fuck. You bastard!	Блядь, ах ты ублюдок!
------------------------------------------		
SEQUENCE CommentUnusable		
#6:	Doesn't look important.	Выглядит неважным.
#5:	This doesn't look useful.	Это бесполезно.
#4:	I have no idea what this is.	Понятия не имею, что это такое.
#2:	What even is this?	Что это вообще такое?
------------------------------------------		
SEQUENCE CommentUseMachine		
#5:	Bam.	Бам.
#4:	That's it.	Вот и все.
#3:	Here we go.	Вот так.
------------------------------------------		
SEQUENCE CompanionBanter		
#9:	*mumbles inaudlible*	* невнятно бормочет *
#12:	Where's a bottle of Schnaps when you need it?	Где бутылка шнапса, когда она вам нужна?
#20:	Icky.	Ики.
#8:	Hmmh.	Хмм.
#11:	I need a piece of meat.	Мне нужен кусок мяса.
#5:	Those folks look creepy.	Эти люди выглядят жутко.
#10:	Fuckin' stones. Always fuckin' stones everywhere.	Гребаные камни. Всегда везде гребаные камни.
#18:	*scratch*	*цапапина*
#23:	Uhhh. I don't feel so well.	Уххх. Я не очень хорошо себя чувствую.
#15:	That's some serious shit.	Это какое-то серьезное дерьмо.
#2:	I wonder where I left my lube.	Интересно, где я оставил смазку.
#16:	Well...	Хорошо...
#6:	I'm hungry. Someone should feed me.	Я голоден. Кто-то должен меня накормить.
